2022-05-24 23:05:39 INFO  HomePage :40 - Clicking on buy and sell mouse hoover [[ChromeDriver: chrome on WINDOWS (c0edc84ed0700769e7697813a655f34d)] -> xpath: //a[contains(text(),'buy + sell')]]
2022-05-24 23:05:327 INFO  ManageDriver :35 - Launching Chrome Browser
2022-05-24 23:05:592 INFO  HomePage :40 - Clicking on buy and sell mouse hoover [[ChromeDriver: chrome on WINDOWS (289f3dd1a17dd58feec57104ba99cf17)] -> xpath: //a[contains(text(),'buy + sell')]]
2022-05-24 23:05:750 INFO  HomePage :46 - Clicking on search car click [[ChromeDriver: chrome on WINDOWS (289f3dd1a17dd58feec57104ba99cf17)] -> xpath: //a[contains(text(),'Search Cars')]]
2022-05-24 23:05:839 INFO  NewAndUsedCarSearchPage :53 - getting varify new and used car Search [[ChromeDriver: chrome on WINDOWS (289f3dd1a17dd58feec57104ba99cf17)] -> xpath: //div[@class='heading main-heading item-ad-wrapper ']/h1]
2022-05-24 23:05:666 INFO  NewAndUsedCarSearchPage :66 - Selecting make Honda from dropdown [[ChromeDriver: chrome on WINDOWS (289f3dd1a17dd58feec57104ba99cf17)] -> xpath: //select[@id='makes']]
2022-05-24 23:05:294 INFO  NewAndUsedCarSearchPage :72 - Selecting model City from dropdown [[ChromeDriver: chrome on WINDOWS (289f3dd1a17dd58feec57104ba99cf17)] -> xpath: //select[@id='models']]
2022-05-24 23:05:718 INFO  NewAndUsedCarSearchPage :78 - Selecting location NSW - All from dropdown [[ChromeDriver: chrome on WINDOWS (289f3dd1a17dd58feec57104ba99cf17)] -> xpath: //select[@id='locations']]
2022-05-24 23:05:154 INFO  NewAndUsedCarSearchPage :83 - Selecting price $50,000 from dropdown [[ChromeDriver: chrome on WINDOWS (289f3dd1a17dd58feec57104ba99cf17)] -> xpath: //select[@id='priceTo']]
2022-05-24 23:05:98 INFO  NewAndUsedCarSearchPage :88 - Clicking on find my new car [[ChromeDriver: chrome on WINDOWS (289f3dd1a17dd58feec57104ba99cf17)] -> xpath: //input[@id='search-submit']]
2022-05-24 23:05:145 INFO  SearchForCarPage :22 - getting email  car make varrify from [[ChromeDriver: chrome on WINDOWS (289f3dd1a17dd58feec57104ba99cf17)] -> xpath: //h1[@class='listing-search-title']]
2022-05-24 23:05:474 INFO  ManageDriver :35 - Launching Chrome Browser
2022-05-24 23:05:972 INFO  HomePage :40 - Clicking on buy and sell mouse hoover [[ChromeDriver: chrome on WINDOWS (b0860642ad15be72f141606d95f907aa)] -> xpath: //a[contains(text(),'buy + sell')]]
2022-05-24 23:05:338 INFO  HomePage :46 - Clicking on search car click [[ChromeDriver: chrome on WINDOWS (b0860642ad15be72f141606d95f907aa)] -> xpath: //a[contains(text(),'Search Cars')]]
2022-05-24 23:05:406 INFO  NewAndUsedCarSearchPage :53 - getting varify new and used car Search [[ChromeDriver: chrome on WINDOWS (b0860642ad15be72f141606d95f907aa)] -> xpath: //div[@class='heading main-heading item-ad-wrapper ']/h1]
2022-05-24 23:05:144 INFO  NewAndUsedCarSearchPage :66 - Selecting make Jeep from dropdown [[ChromeDriver: chrome on WINDOWS (b0860642ad15be72f141606d95f907aa)] -> xpath: //select[@id='makes']]
2022-05-24 23:05:640 INFO  NewAndUsedCarSearchPage :72 - Selecting model Wrangler from dropdown [[ChromeDriver: chrome on WINDOWS (b0860642ad15be72f141606d95f907aa)] -> xpath: //select[@id='models']]
2022-05-24 23:05:169 INFO  NewAndUsedCarSearchPage :78 - Selecting location NSW - All from dropdown [[ChromeDriver: chrome on WINDOWS (b0860642ad15be72f141606d95f907aa)] -> xpath: //select[@id='locations']]
2022-05-24 23:05:556 INFO  NewAndUsedCarSearchPage :83 - Selecting price $60,000 from dropdown [[ChromeDriver: chrome on WINDOWS (b0860642ad15be72f141606d95f907aa)] -> xpath: //select[@id='priceTo']]
2022-05-24 23:05:223 INFO  NewAndUsedCarSearchPage :88 - Clicking on find my new car [[ChromeDriver: chrome on WINDOWS (b0860642ad15be72f141606d95f907aa)] -> xpath: //input[@id='search-submit']]
2022-05-24 23:05:264 INFO  SearchForCarPage :22 - getting email  car make varrify from [[ChromeDriver: chrome on WINDOWS (b0860642ad15be72f141606d95f907aa)] -> xpath: //h1[@class='listing-search-title']]
2022-05-24 23:05:474 INFO  ManageDriver :35 - Launching Chrome Browser
2022-05-24 23:05:786 INFO  HomePage :40 - Clicking on buy and sell mouse hoover [[ChromeDriver: chrome on WINDOWS (3b8c9b67ab493bb9c584ede4bbd77e99)] -> xpath: //a[contains(text(),'buy + sell')]]
2022-05-24 23:05:93 INFO  HomePage :46 - Clicking on search car click [[ChromeDriver: chrome on WINDOWS (3b8c9b67ab493bb9c584ede4bbd77e99)] -> xpath: //a[contains(text(),'Search Cars')]]
2022-05-24 23:05:230 INFO  NewAndUsedCarSearchPage :53 - getting varify new and used car Search [[ChromeDriver: chrome on WINDOWS (3b8c9b67ab493bb9c584ede4bbd77e99)] -> xpath: //div[@class='heading main-heading item-ad-wrapper ']/h1]
2022-05-24 23:05:726 INFO  NewAndUsedCarSearchPage :66 - Selecting make Kia from dropdown [[ChromeDriver: chrome on WINDOWS (3b8c9b67ab493bb9c584ede4bbd77e99)] -> xpath: //select[@id='makes']]
2022-05-24 23:05:214 INFO  NewAndUsedCarSearchPage :72 - Selecting model Niro from dropdown [[ChromeDriver: chrome on WINDOWS (3b8c9b67ab493bb9c584ede4bbd77e99)] -> xpath: //select[@id='models']]
2022-05-24 23:05:701 INFO  NewAndUsedCarSearchPage :78 - Selecting location QLD - All from dropdown [[ChromeDriver: chrome on WINDOWS (3b8c9b67ab493bb9c584ede4bbd77e99)] -> xpath: //select[@id='locations']]
2022-05-24 23:05:98 INFO  NewAndUsedCarSearchPage :83 - Selecting price $40,000 from dropdown [[ChromeDriver: chrome on WINDOWS (3b8c9b67ab493bb9c584ede4bbd77e99)] -> xpath: //select[@id='priceTo']]
2022-05-24 23:05:658 INFO  NewAndUsedCarSearchPage :88 - Clicking on find my new car [[ChromeDriver: chrome on WINDOWS (3b8c9b67ab493bb9c584ede4bbd77e99)] -> xpath: //input[@id='search-submit']]
2022-05-24 23:05:721 INFO  SearchForCarPage :22 - getting email  car make varrify from [[ChromeDriver: chrome on WINDOWS (3b8c9b67ab493bb9c584ede4bbd77e99)] -> xpath: //h1[@class='listing-search-title']]
2022-05-24 23:05:420 INFO  ManageDriver :35 - Launching Chrome Browser
2022-05-24 23:05:287 INFO  HomePage :40 - Clicking on buy and sell mouse hoover [[ChromeDriver: chrome on WINDOWS (02a1f71d5baa30f3c24fa4eee5a54685)] -> xpath: //a[contains(text(),'buy + sell')]]
2022-05-24 23:05:340 INFO  HomePage :46 - Clicking on search car click [[ChromeDriver: chrome on WINDOWS (02a1f71d5baa30f3c24fa4eee5a54685)] -> xpath: //a[contains(text(),'Search Cars')]]
2022-05-24 23:05:397 INFO  NewAndUsedCarSearchPage :53 - getting varify new and used car Search [[ChromeDriver: chrome on WINDOWS (02a1f71d5baa30f3c24fa4eee5a54685)] -> xpath: //div[@class='heading main-heading item-ad-wrapper ']/h1]
2022-05-24 23:05:102 INFO  NewAndUsedCarSearchPage :66 - Selecting make Volkswagen from dropdown [[ChromeDriver: chrome on WINDOWS (02a1f71d5baa30f3c24fa4eee5a54685)] -> xpath: //select[@id='makes']]
2022-05-24 23:05:621 INFO  NewAndUsedCarSearchPage :72 - Selecting model Golf from dropdown [[ChromeDriver: chrome on WINDOWS (02a1f71d5baa30f3c24fa4eee5a54685)] -> xpath: //select[@id='models']]
2022-05-24 23:05:62 INFO  NewAndUsedCarSearchPage :78 - Selecting location NSW - Sydney from dropdown [[ChromeDriver: chrome on WINDOWS (02a1f71d5baa30f3c24fa4eee5a54685)] -> xpath: //select[@id='locations']]
2022-05-24 23:05:455 INFO  NewAndUsedCarSearchPage :83 - Selecting price $45,000 from dropdown [[ChromeDriver: chrome on WINDOWS (02a1f71d5baa30f3c24fa4eee5a54685)] -> xpath: //select[@id='priceTo']]
2022-05-24 23:05:911 INFO  NewAndUsedCarSearchPage :88 - Clicking on find my new car [[ChromeDriver: chrome on WINDOWS (02a1f71d5baa30f3c24fa4eee5a54685)] -> xpath: //input[@id='search-submit']]
2022-05-24 23:05:980 INFO  SearchForCarPage :22 - getting email  car make varrify from [[ChromeDriver: chrome on WINDOWS (02a1f71d5baa30f3c24fa4eee5a54685)] -> xpath: //h1[@class='listing-search-title']]
2022-05-24 23:05:577 INFO  ManageDriver :35 - Launching Chrome Browser
2022-05-24 23:05:703 INFO  HomePage :40 - Clicking on buy and sell mouse hoover [[ChromeDriver: chrome on WINDOWS (4e9a0ca5ff499788d4ebd6c6aa65516f)] -> xpath: //a[contains(text(),'buy + sell')]]
2022-05-24 23:05:872 INFO  HomePage :46 - Clicking on search car click [[ChromeDriver: chrome on WINDOWS (4e9a0ca5ff499788d4ebd6c6aa65516f)] -> xpath: //a[contains(text(),'Search Cars')]]
2022-05-24 23:05:953 INFO  NewAndUsedCarSearchPage :53 - getting varify new and used car Search [[ChromeDriver: chrome on WINDOWS (4e9a0ca5ff499788d4ebd6c6aa65516f)] -> xpath: //div[@class='heading main-heading item-ad-wrapper ']/h1]
2022-05-24 23:05:472 INFO  NewAndUsedCarSearchPage :66 - Selecting make Suzuki from dropdown [[ChromeDriver: chrome on WINDOWS (4e9a0ca5ff499788d4ebd6c6aa65516f)] -> xpath: //select[@id='makes']]
2022-05-24 23:05:115 INFO  NewAndUsedCarSearchPage :72 - Selecting model Vitara from dropdown [[ChromeDriver: chrome on WINDOWS (4e9a0ca5ff499788d4ebd6c6aa65516f)] -> xpath: //select[@id='models']]
2022-05-24 23:05:431 INFO  NewAndUsedCarSearchPage :78 - Selecting location NT - South from dropdown [[ChromeDriver: chrome on WINDOWS (4e9a0ca5ff499788d4ebd6c6aa65516f)] -> xpath: //select[@id='locations']]
2022-05-24 23:05:867 INFO  NewAndUsedCarSearchPage :83 - Selecting price $45,000 from dropdown [[ChromeDriver: chrome on WINDOWS (4e9a0ca5ff499788d4ebd6c6aa65516f)] -> xpath: //select[@id='priceTo']]
2022-05-24 23:05:691 INFO  NewAndUsedCarSearchPage :88 - Clicking on find my new car [[ChromeDriver: chrome on WINDOWS (4e9a0ca5ff499788d4ebd6c6aa65516f)] -> xpath: //input[@id='search-submit']]
2022-05-24 23:05:117 INFO  SearchForCarPage :22 - getting email  car make varrify from [[ChromeDriver: chrome on WINDOWS (4e9a0ca5ff499788d4ebd6c6aa65516f)] -> xpath: //h1[@class='listing-search-title']]
2022-05-24 23:05:545 INFO  ManageDriver :35 - Launching Chrome Browser
